latitude;longitude;altitude;speed;course;date;time;satellites
-24,722450;-53,756546;0.0;0.0;0.0;220721;10111900;4
-24,722347;-53,756458;1741.8;0.3;0.0;220721;10112900;4
-24,722204;-53,756538;1755.9;0.4;0.0;220721;10113900;5
-24,722223;-53,756587;1784.4;0.2;0.0;220721;10114900;6
-24,722259;-53,756629;1811.0;0.1;0.0;220721;10115900;6
-24,722267;-53,756614;1802.8;0.1;0.0;220721;10120900;6
-24,722253;-53,756618;1809.7;0.1;0.0;220721;10121900;6
-24,722215;-53,756614;1802.5;0.1;0.0;220721;10123000;6
-24,722198;-53,756618;1801.5;0.2;0.0;220721;10124000;7
-24,722200;-53,756637;1803.1;0.3;0.0;220721;10125000;7
-24,722257;-53,756649;1807.7;0.1;0.0;220721;10130000;7
-24,722278;-53,756641;1803.5;0.1;0.0;220721;10131000;7
-24,722293;-53,756629;1803.1;0.1;0.0;220721;10132000;7
-24,722295;-53,756637;1804.8;0.2;0.0;220721;10133000;7
-24,722297;-53,756637;1804.1;0.0;0.0;220721;10134100;7
-24,722290;-53,756618;1802.8;0.1;0.0;220721;10135100;7
-24,722284;-53,756622;1806.8;0.1;0.0;220721;10140100;7
-24,722286;-53,756629;1802.8;0.0;0.0;220721;10141100;7
-24,722280;-53,756637;1805.8;0.1;0.0;220721;10142100;7
-24,722276;-53,756645;1809.4;0.1;0.0;220721;10143100;7
-24,722270;-53,756649;1814.6;0.1;0.0;220721;10144200;7
-24,722269;-53,756645;1816.9;0.1;0.0;220721;10145200;7
-24,722276;-53,756641;1817.3;0.0;0.0;220721;10150200;9
-24,722295;-53,756641;1818.9;0.1;0.0;220721;10151200;9
-24,722295;-53,756649;1821.2;0.2;0.0;220721;10152200;9
-24,722278;-53,756652;1821.9;0.0;0.0;220721;10153200;8
-24,722263;-53,756652;1816.3;0.1;0.0;220721;10154300;8
-24,722255;-53,756641;1813.0;0.0;0.0;220721;10155300;9
-24,722255;-53,756645;1815.3;0.0;0.0;220721;10160300;9
-24,722251;-53,756641;1811.0;0.1;0.0;220721;10161300;9
-24,722253;-53,756641;1806.1;0.0;0.0;220721;10162300;9
-24,722257;-53,756637;1801.5;0.0;0.0;220721;10163300;9
-24,722257;-53,756637;1800.9;0.0;0.0;220721;10164400;8
-24,722248;-53,756641;1802.5;0.1;0.0;220721;10165400;8
-24,722246;-53,756645;1808.7;0.0;0.0;220721;10170400;9
-24,722242;-53,756645;1812.7;0.1;0.0;220721;10171400;8
-24,722244;-53,756649;1815.9;0.1;0.0;220721;10172400;8
-24,722255;-53,756649;1819.9;0.0;0.0;220721;10173400;9
