latitude;longitude;altitude;speed;course;date;time;satellites
-24,722202;-53,756584;0.0;0.1;0.0;200721;10261900;0
-24,722171;-53,756530;1733.9;0.3;0.0;200721;10262900;6
-24,722181;-53,756526;1738.5;0.1;0.0;200721;10263900;6
-24,722183;-53,756526;1750.3;0.3;0.0;200721;10264900;6
-24,722190;-53,756530;1750.3;0.2;0.0;200721;10265900;7
-24,722208;-53,756542;1751.0;0.2;0.0;200721;10270900;7
-24,722227;-53,756549;1752.0;0.1;0.0;200721;10272000;7
-24,722257;-53,756568;1764.8;0.1;0.0;200721;10273000;7
-24,722265;-53,756580;1770.7;0.2;0.0;200721;10274000;7
-24,722253;-53,756584;1768.7;0.2;0.0;200721;10275000;7
-24,722267;-53,756587;1774.3;0.1;0.0;200721;10280000;7
-24,722259;-53,756584;1773.3;0.2;0.0;200721;10281000;7
-24,722255;-53,756587;1775.6;0.1;0.0;200721;10282000;7
-24,722263;-53,756591;1784.8;0.0;0.0;200721;10283100;7
-24,722297;-53,756610;1808.4;0.0;0.0;200721;10284000;8
-24,722307;-53,756614;1812.7;0.0;0.0;200721;10285000;8
-24,722307;-53,756618;1808.1;0.0;0.0;200721;10290000;8
-24,722311;-53,756614;1808.1;0.0;0.0;200721;10291000;9
-24,722309;-53,756614;1803.5;0.0;0.0;200721;10292000;10
-24,722311;-53,756614;1801.8;0.0;0.0;200721;10293100;9
-24,722314;-53,756614;1801.2;0.0;0.0;200721;10294100;10
-24,722316;-53,756618;1801.2;0.0;0.0;200721;10295100;9
-24,722312;-53,756622;1805.4;0.0;0.0;200721;10300100;9
-24,722318;-53,756622;1813.3;0.0;0.0;200721;10301100;9
-24,722324;-53,756622;1815.9;0.0;0.0;200721;10302100;10
-24,722322;-53,756622;1815.9;0.0;0.0;200721;10303200;10
-24,722316;-53,756614;1815.0;0.2;0.0;200721;10304200;10
-24,722314;-53,756614;1816.3;0.0;0.0;200721;10305200;10
-24,722312;-53,756618;1818.2;0.3;213.8;200721;10310200;10
-24,722286;-53,756546;1827.8;2.7;113.4;200721;10311200;10
-24,722145;-53,756416;1822.5;7.5;29.6;200721;10312200;10
