latitude;longitude;altitude;speed;course;date;time;satellites
-24,722175;-53,756542;0.0;0.1;0.0;210721;10022000;3
-24,722152;-53,756523;1762.8;0.1;0.0;210721;10023000;4
-24,722158;-53,756530;1765.4;0.3;0.0;210721;10024000;4
-24,722166;-53,756530;1768.0;0.4;0.0;210721;10025000;4
-24,722158;-53,756515;1770.3;0.4;0.0;210721;10030000;4
-24,722137;-53,756492;1753.3;0.6;0.0;210721;10031000;4
-24,722118;-53,756484;1737.9;0.6;0.0;210721;10032000;4
-24,722116;-53,756496;1740.5;0.3;0.0;210721;10033100;6
-24,722124;-53,756507;1746.1;0.1;0.0;210721;10034100;7
-24,722173;-53,756549;1766.4;0.1;0.0;210721;10035100;7
-24,722217;-53,756599;1791.0;0.1;0.0;210721;10040100;7
-24,722234;-53,756614;1800.2;0.5;0.0;210721;10041100;7
-24,722242;-53,756622;1808.1;0.0;0.0;210721;10042100;7
-24,722248;-53,756637;1804.1;0.2;0.0;210721;10043200;7
-24,722265;-53,756637;1799.2;0.1;0.0;210721;10044200;7
-24,722267;-53,756626;1794.9;0.0;0.0;210721;10045200;7
-24,722269;-53,756614;1791.3;0.0;0.0;210721;10050100;7
-24,722270;-53,756610;1786.7;0.1;0.0;210721;10051100;7
-24,722263;-53,756614;1784.8;0.2;0.0;210721;10052100;7
-24,722259;-53,756622;1791.7;0.1;0.0;210721;10053100;7
-24,722259;-53,756622;1792.7;0.1;0.0;210721;10054200;7
-24,722263;-53,756622;1793.3;0.1;0.0;210721;10055200;7
-24,722270;-53,756622;1791.7;0.2;0.0;210721;10060200;7
-24,722270;-53,756622;1790.4;0.0;0.0;210721;10061200;7
-24,722269;-53,756629;1790.4;0.2;0.0;210721;10062200;7
-24,722267;-53,756633;1791.7;0.0;0.0;210721;10063200;7
-24,722270;-53,756641;1791.3;0.0;0.0;210721;10064300;7
-24,722272;-53,756641;1793.0;0.0;0.0;210721;10065300;7
-24,722272;-53,756645;1793.0;0.1;0.0;210721;10070300;8
-24,722278;-53,756645;1794.3;0.1;0.0;210721;10071300;8
-24,722272;-53,756645;1794.6;0.0;0.0;210721;10072300;8
-24,722280;-53,756649;1799.9;0.0;0.0;210721;10073300;8
-24,722278;-53,756649;1795.9;0.1;0.0;210721;10074400;8
-24,722280;-53,756641;1793.6;0.0;0.0;210721;10075400;8
-24,722284;-53,756645;1795.6;0.0;0.0;210721;10080400;9
-24,722293;-53,756652;1805.1;0.2;0.0;210721;10081400;9
-24,722293;-53,756656;1809.4;0.1;0.0;210721;10082400;9
-24,722284;-53,756656;1804.8;0.1;0.0;210721;10083400;9
-24,722278;-53,756664;1806.4;0.1;0.0;210721;10084500;9
-24,722267;-53,756675;1808.7;0.1;0.0;210721;10085500;9
-24,722267;-53,756679;1810.0;0.0;0.0;210721;10090500;9
-24,722269;-53,756683;1814.6;0.0;0.0;210721;10091500;9
-24,722270;-53,756683;1812.7;0.0;0.0;210721;10092500;8
-24,722286;-53,756675;1811.0;0.0;0.0;210721;10093600;9
-24,722290;-53,756668;1808.4;0.2;0.0;210721;10094600;8
-24,722293;-53,756668;1804.5;0.2;0.0;210721;10095600;9
-24,722309;-53,756668;1807.4;0.2;0.0;210721;10100600;9
-24,722322;-53,756668;1815.0;0.1;0.0;210721;10101600;8
-24,722322;-53,756668;1817.6;0.1;0.0;210721;10102600;10
-24,722322;-53,756664;1814.6;0.1;0.0;210721;10103600;10
