latitude;longitude;altitude;speed;course;date;time;satellites
-24,717819;-53,767391;1855.6;7.3;192.6;190721;10341400;11
-24,718156;-53,767387;1860.6;8.5;176.6;190721;10342400;10
-24,718528;-53,767356;1857.3;6.3;178.5;190721;10343400;12
-24,718486;-53,767368;1855.0;3.6;2.7;190721;10344400;12
-24,718479;-53,767375;1849.7;0.0;1.6;190721;10345500;12
-24,718473;-53,767379;1847.4;0.6;1.6;190721;10350500;12
-24,718240;-53,767379;1842.5;16.4;357.8;190721;10351500;10
-24,717582;-53,767246;1842.2;12.4;82.4;190721;10352500;10
-24,717605;-53,766738;1840.6;2.5;90.0;190721;10353500;12
-24,717622;-53,766719;1847.4;0.0;90.0;190721;10354500;12
-24,717636;-53,766593;1844.5;1.6;94.2;190721;10355600;12
-24,717636;-53,766490;1850.7;8.7;87.3;190721;10360600;12
-24,717708;-53,766510;1852.0;8.0;191.6;190721;10361600;12
-24,718023;-53,766490;1849.1;8.5;179.2;190721;10362600;12
-24,718389;-53,766479;1846.5;9.4;179.9;190721;10363600;12
-24,718612;-53,766510;1844.8;0.0;182.0;190721;10364600;12
-24,718507;-53,766521;1842.8;7.3;2.7;190721;10365700;12
-24,718006;-53,766498;1850.1;11.6;4.3;190721;10370700;11
-24,717628;-53,766422;1858.3;6.6;72.9;190721;10371700;12
-24,717611;-53,766017;1848.8;12.0;90.9;190721;10372700;12
-24,717609;-53,765926;1850.4;0.0;90.0;190721;10373700;12
-24,717615;-53,765911;1847.4;0.1;90.0;190721;10374700;12
-24,717613;-53,765899;1850.1;0.0;90.0;190721;10375800;12
-24,717611;-53,765895;1850.7;0.0;90.0;190721;10380800;12
-24,717611;-53,765895;1848.4;0.1;90.0;190721;10381800;12
-24,717613;-53,765892;1845.1;0.0;90.0;190721;10382800;12
-24,717617;-53,765888;1840.9;0.0;90.0;190721;10383800;12
-24,717624;-53,765632;1839.2;8.2;74.0;190721;10384800;12
-24,717767;-53,765659;1834.6;6.8;175.2;190721;10385900;12
-24,718133;-53,765674;1838.6;9.1;179.5;190721;10390900;12
-24,718523;-53,765674;1847.4;9.4;181.0;190721;10391900;11
-24,718715;-53,765682;1857.0;0.1;178.2;190721;10392900;11
-24,718683;-53,765682;1858.9;4.1;5.1;190721;10393900;12
-24,718444;-53,765686;1851.4;5.4;2.5;190721;10395000;10
-24,718324;-53,765682;1850.1;0.0;1.3;190721;10400000;10
-24,718315;-53,765686;1857.0;0.0;1.3;190721;10401000;12
-24,718221;-53,765686;1852.4;1.7;358.9;190721;10402000;11
-24,717838;-53,765697;1855.6;9.5;357.7;190721;10403000;11
-24,717662;-53,765350;1850.1;19.3;92.6;190721;10404000;11
-24,717658;-53,764762;1854.3;3.4;59.2;190721;10405100;12
-24,717733;-53,764831;1859.6;8.9;186.5;190721;10410100;12
-24,718070;-53,764823;1858.6;8.0;175.4;190721;10411100;12
-24,718442;-53,764804;1845.8;9.5;180.4;190721;10412100;11
-24,718685;-53,764808;1853.3;0.2;172.6;190721;10413100;11
-24,718681;-53,764816;1856.3;0.1;172.6;190721;10414200;11
-24,718675;-53,764820;1862.9;0.2;172.6;190721;10415200;11
-24,718669;-53,764823;1860.6;0.2;172.6;190721;10420200;12
-24,718669;-53,764823;1860.2;0.0;172.6;190721;10421200;12
-24,718667;-53,764823;1855.0;0.2;172.6;190721;10422200;12
-24,718658;-53,764827;1856.6;0.3;172.6;190721;10423200;12
-24,718650;-53,764831;1862.5;0.1;172.6;190721;10424300;12
-24,718643;-53,764839;1863.5;0.0;172.6;190721;10425300;11
-24,718645;-53,764839;1863.8;0.2;172.6;190721;10430300;11
-24,718647;-53,764839;1864.8;0.0;172.6;190721;10431300;11
-24,718645;-53,764839;1865.8;0.2;172.6;190721;10432300;12
-24,718650;-53,764839;1866.8;0.1;172.6;190721;10433400;11
-24,718618;-53,764835;1862.9;6.3;358.6;190721;10434400;11
-24,718149;-53,764839;1859.3;1.9;358.2;190721;10435400;11
-24,718145;-53,764827;1858.3;0.1;358.2;190721;10440400;12
-24,718141;-53,764823;1861.9;0.1;358.2;190721;10441400;12
-24,718133;-53,764812;1862.5;0.1;358.2;190721;10442400;12
-24,718130;-53,764808;1857.6;0.0;358.2;190721;10443500;11
-24,717971;-53,764827;1865.2;12.2;354.4;190721;10444500;11
-24,717866;-53,764842;1865.8;0.8;356.0;190721;10445500;11
-24,717771;-53,764846;1863.2;0.5;353.1;190721;10450500;11
-24,717697;-53,764820;1859.9;7.1;6.3;190721;10451500;11
-24,717653;-53,764453;1862.9;2.4;83.5;190721;10452600;12
-24,717662;-53,764316;1861.9;0.8;89.9;190721;10453600;12
-24,717662;-53,764305;1862.5;0.0;89.9;190721;10454600;11
-24,717664;-53,764301;1862.9;0.0;89.9;190721;10455600;11
-24,717664;-53,764244;1864.5;1.9;87.7;190721;10460600;12
-24,717639;-53,763900;1863.8;0.2;64.4;190721;10461700;11
-24,717834;-53,763996;1869.4;8.9;179.5;190721;10462700;12
-24,718198;-53,763984;1872.0;8.9;180.4;190721;10463700;12
-24,718582;-53,764015;1868.1;7.0;183.6;190721;10464700;12
-24,718692;-53,764015;1870.1;0.1;185.0;190721;10465700;11
-24,718696;-53,764007;1866.8;0.0;185.0;190721;10470800;12
-24,718698;-53,763999;1861.2;0.0;185.0;190721;10471800;12
-24,718702;-53,764003;1860.6;0.1;185.0;190721;10472800;12
-24,718704;-53,764003;1861.5;0.0;185.0;190721;10473800;12
-24,718706;-53,764003;1857.9;0.0;185.0;190721;10474800;12
-24,718711;-53,764003;1856.0;0.1;185.0;190721;10475900;12
-24,718715;-53,764003;1852.0;0.1;185.0;190721;10480900;12
-24,718717;-53,764003;1850.4;0.1;185.0;190721;10481900;12
-24,718719;-53,764007;1853.0;0.0;185.0;190721;10482900;11
-24,718709;-53,764007;1854.3;2.0;276.5;190721;10483900;12
-24,718530;-53,764003;1859.6;0.0;2.2;190721;10485000;12
-24,718433;-53,763992;1858.6;2.4;4.3;190721;10490000;12
-24,718181;-53,764003;1855.0;2.2;354.1;190721;10491000;12
-24,718122;-53,764003;1858.3;1.1;346.4;190721;10492000;12
-24,717807;-53,764015;1854.0;13.9;358.4;190721;10493000;12
-24,717670;-53,763584;1857.6;1.2;88.7;190721;10494100;10
-24,717643;-53,763565;1875.0;0.0;88.7;190721;10495100;11
-24,717628;-53,763538;1879.6;1.1;90.1;190721;10500100;12
-24,717651;-53,763397;1872.0;1.3;93.0;190721;10501100;11
-24,717655;-53,763393;1868.8;0.0;93.0;190721;10502100;11
-24,717655;-53,763351;1864.8;6.0;91.5;190721;10503200;11
-24,717658;-53,762821;1864.2;13.3;87.9;190721;10504200;11
-24,717670;-53,762683;1869.8;0.1;88.7;190721;10505200;12
-24,717678;-53,762393;1867.5;1.8;92.6;190721;10510200;12
-24,717691;-53,762363;1870.7;0.0;84.4;190721;10511200;12
-24,717697;-53,762355;1875.0;0.2;84.4;190721;10512300;11
-24,717704;-53,762355;1875.0;0.1;84.4;190721;10513300;11
-24,717712;-53,762287;1872.0;5.9;92.8;190721;10514300;12
-24,717723;-53,762046;1869.1;3.1;91.3;190721;10515300;12
-24,717721;-53,761993;1871.1;0.3;92.6;190721;10520300;12
-24,717691;-53,761882;1877.3;0.6;58.7;190721;10521400;12
-24,717498;-53,761909;1883.9;14.7;341.5;190721;10522400;12
-24,716646;-53,762092;1858.6;19.4;349.3;190721;10523400;11
-24,716461;-53,762588;1850.1;19.0;272.9;190721;10524400;12
-24,716438;-53,763614;1851.0;19.2;271.0;190721;10525400;10
-24,716457;-53,763778;1855.0;0.0;260.9;190721;10530500;12
-24,716461;-53,764022;1837.9;13.8;266.7;190721;10531500;10
-24,716438;-53,765045;1836.3;24.1;271.5;190721;10532500;11
-24,716430;-53,765460;1849.1;7.4;268.3;190721;10533500;12
-24,716426;-53,766029;1846.8;2.4;269.8;190721;10534500;12
-24,716403;-53,766128;1851.7;3.2;283.9;190721;10535600;12
-24,716388;-53,766216;1854.0;1.3;271.7;190721;10540600;12
-24,716390;-53,766304;1858.3;4.6;268.1;190721;10541600;12
-24,716392;-53,766483;1859.6;0.4;268.7;190721;10542600;12
-24,716382;-53,766754;1856.3;3.7;282.9;190721;10543600;12
-24,716400;-53,766864;1857.0;1.1;268.4;190721;10544700;12
-24,716403;-53,767002;1856.0;8.1;264.0;190721;10545700;12
-24,716392;-53,767894;1843.8;21.8;273.3;190721;10550700;11
-24,716392;-53,768112;1846.5;1.3;260.6;190721;10551700;12
-24,716379;-53,768222;1838.9;3.4;270.7;190721;10552700;12
-24,716367;-53,768398;1830.1;4.0;271.6;190721;10553800;12
-24,716361;-53,768478;1832.0;0.1;270.5;190721;10554800;12
-24,716360;-53,768493;1834.0;0.1;270.5;190721;10555800;12
-24,716360;-53,768505;1835.6;0.0;270.5;190721;10560800;11
-24,716360;-53,768512;1837.9;0.1;270.5;190721;10561800;12
-24,716360;-53,768516;1834.3;0.2;270.5;190721;10562900;12
-24,716358;-53,768524;1833.0;0.1;270.5;190721;10563900;11
-24,716356;-53,768535;1834.6;0.0;270.5;190721;10564900;12
-24,716354;-53,768547;1835.6;0.1;270.5;190721;10565900;12
-24,716356;-53,768550;1837.3;0.1;270.5;190721;10570900;12
-24,716358;-53,768562;1839.2;1.9;270.1;190721;10572000;12
-24,716360;-53,768733;1834.0;0.9;267.3;190721;10573000;12
-24,716365;-53,768756;1831.0;0.5;267.7;190721;10574000;12
-24,716367;-53,768825;1829.4;3.3;266.1;190721;10575000;12
-24,716373;-53,768859;1821.9;0.1;262.3;190721;10580000;12
-24,716369;-53,769412;1804.8;17.8;270.4;190721;10581100;12
-24,716367;-53,769565;1799.9;0.0;271.8;190721;10582100;12
-24,716365;-53,769580;1798.9;0.0;271.8;190721;10583100;12
-24,716365;-53,769592;1802.2;0.0;271.8;190721;10584100;12
-24,716354;-53,769676;1804.8;4.2;273.7;190721;10585100;12
-24,716344;-53,769790;1809.1;0.0;267.1;190721;10590200;12
-24,716358;-53,770172;1802.8;10.6;269.7;190721;10591200;12
-24,716354;-53,770225;1797.6;0.0;269.1;190721;10592200;12
-24,716348;-53,770244;1795.9;0.0;269.5;190721;10593200;12
-24,716350;-53,770336;1792.0;7.1;273.5;190721;10594200;12
-24,716342;-53,770503;1792.0;0.0;269.1;190721;10595300;12
-24,716339;-53,770515;1797.2;0.0;269.1;190721;11000300;12
-24,716333;-53,770519;1796.3;0.0;269.1;190721;11001300;12
-24,716333;-53,770626;1789.0;7.3;271.5;190721;11002300;12
-24,716283;-53,770816;1784.4;6.3;327.8;190721;11003300;12
-24,715620;-53,770984;1771.0;5.3;345.2;190721;11004400;10
-24,715589;-53,770973;1762.8;0.1;345.2;190721;11005400;11
-24,715272;-53,771060;1761.8;1.7;356.1;190721;11010400;11
-24,715250;-53,771072;1771.0;0.9;352.7;190721;11011400;12
-24,715227;-53,771080;1770.0;0.2;351.0;190721;11012400;12
-24,715112;-53,771102;1771.0;11.1;349.3;190721;11013500;12
-24,714389;-53,771305;1761.8;22.6;346.8;190721;11014500;11
-24,714199;-53,771358;1750.7;0.1;344.0;190721;11015500;11
-24,714036;-53,771381;1740.5;7.3;20.1;190721;11020500;10
-24,714021;-53,770824;1767.4;16.2;92.4;190721;11021500;11
-24,714012;-53,770843;1787.7;8.8;274.3;190721;11022600;12
-24,713981;-53,770988;1793.0;0.0;276.1;190721;11023600;11
-24,713985;-53,770992;1793.6;0.0;276.1;190721;11024600;12
-24,713983;-53,770996;1795.3;0.0;276.1;190721;11025600;12
-24,713981;-53,770999;1795.9;0.0;276.1;190721;11030600;12
-24,713981;-53,770996;1795.9;0.1;276.1;190721;11031700;12
-24,713981;-53,770992;1797.9;0.0;276.1;190721;11032700;11
-24,713981;-53,770992;1796.9;0.0;276.1;190721;11033700;12
-24,713981;-53,770988;1795.6;0.1;276.1;190721;11034700;12
-24,713979;-53,770988;1795.3;0.0;276.1;190721;11035700;11
-24,713979;-53,770988;1796.3;0.1;276.1;190721;11040800;11
-24,713975;-53,770988;1796.6;0.1;276.1;190721;11041800;11
-24,713972;-53,770984;1798.9;0.1;276.1;190721;11042800;11
-24,713966;-53,770980;1800.5;0.1;276.1;190721;11043800;12
-24,713962;-53,770980;1801.5;0.0;276.1;190721;11044800;11
-24,713954;-53,770977;1805.4;0.0;276.1;190721;11045900;12
-24,713951;-53,770977;1811.4;0.0;276.1;190721;11050900;12
-24,713949;-53,770973;1813.3;1.5;30.2;190721;11051900;12
-24,713972;-53,770500;1811.0;18.1;89.8;190721;11052900;12
-24,713981;-53,769439;1844.8;28.7;85.9;190721;11053900;12
-24,714410;-53,768993;1828.1;17.6;183.0;190721;11055000;12
-24,714630;-53,769001;1828.7;1.8;180.0;190721;11060000;12
-24,714712;-53,769008;1830.7;2.5;183.6;190721;11061000;12
-24,715080;-53,769023;1824.5;7.8;181.6;190721;11062000;12
-24,715381;-53,769020;1823.2;1.4;178.0;190721;11063000;12
-24,715534;-53,769031;1822.8;4.8;185.9;190721;11064100;12
-24,715658;-53,769035;1822.2;1.2;181.3;190721;11065100;12
-24,715759;-53,769039;1822.2;4.3;182.5;190721;11070100;12
-24,715909;-53,769039;1820.9;1.3;181.2;190721;11071100;12
-24,715915;-53,769046;1820.9;0.5;181.2;190721;11072100;12
-24,716375;-53,769050;1819.2;10.4;180.2;190721;11073200;12
-24,716665;-53,769058;1820.9;0.0;179.8;190721;11074200;12
-24,716751;-53,769065;1826.1;7.8;180.7;190721;11075200;12
-24,717472;-53,769077;1829.1;10.4;178.9;190721;11080200;11
-24,718030;-53,769069;1829.4;14.8;181.8;190721;11081200;12
-24,718330;-53,769607;1821.2;27.5;270.2;190721;11082300;12
-24,718210;-53,770259;1799.9;12.7;351.4;190721;11083300;12
-24,717578;-53,770336;1793.6;9.4;61.1;190721;11084300;11
-24,717319;-53,769886;1788.4;18.0;0.8;190721;11085300;11
-24,717163;-53,769859;1794.9;0.1;2.9;190721;11090300;12
-24,717029;-53,769851;1807.1;1.6;359.8;190721;11091400;12
-24,716676;-53,769844;1817.9;12.0;0.6;190721;11092400;12
-24,716154;-53,769809;1809.7;19.3;2.1;190721;11093400;12
-24,715927;-53,769805;1811.7;0.1;1.0;190721;11094400;12
-24,715860;-53,769805;1817.6;5.7;2.1;190721;11095400;12
-24,715457;-53,769798;1812.3;2.7;12.1;190721;11100500;12
-24,715431;-53,769794;1815.6;0.3;12.1;190721;11101500;12
-24,715394;-53,769802;1826.4;0.7;3.2;190721;11102500;12
-24,715211;-53,769805;1825.1;5.8;2.1;190721;11103500;12
-24,714742;-53,769805;1818.9;3.1;1.6;190721;11104500;12
-24,714513;-53,769805;1825.1;2.5;2.8;190721;11105600;12
-24,714488;-53,769809;1822.2;0.0;0.9;190721;11110600;11
-24,714488;-53,769809;1822.5;0.0;0.9;190721;11111600;11
-24,714488;-53,769813;1827.4;0.0;0.9;190721;11112600;11
-24,714487;-53,769817;1829.4;0.0;0.9;190721;11113600;11
-24,714487;-53,769821;1831.7;0.0;0.9;190721;11114700;11
-24,714483;-53,769821;1831.7;0.0;0.9;190721;11115700;12
-24,714479;-53,769821;1830.1;0.0;0.9;190721;11120700;11
-24,714397;-53,769817;1830.4;8.7;0.7;190721;11121700;11
-24,713918;-53,769802;1832.3;10.6;3.4;190721;11122700;12
-24,713296;-53,769798;1828.7;4.2;16.1;190721;11123800;11
-24,713258;-53,769794;1816.3;0.1;43.6;190721;11124800;11
-24,713245;-53,769752;1814.3;0.4;89.0;190721;11125800;11
-24,713249;-53,769702;1814.6;4.5;95.1;190721;11130800;12
-24,713245;-53,769321;1817.3;11.5;90.1;190721;11131800;12
-24,713245;-53,768833;1815.9;15.1;91.2;190721;11132900;12
-24,713239;-53,768527;1814.0;0.5;87.6;190721;11133900;10
-24,713247;-53,768501;1817.3;0.3;87.6;190721;11134900;12
-24,713260;-53,768264;1814.0;8.7;87.3;190721;11135900;12
-24,712993;-53,768127;1812.0;9.4;1.1;190721;11140900;10
-24,712694;-53,768241;1813.3;8.4;271.2;190721;11141900;11
-24,712692;-53,768344;1808.1;1.9;268.3;190721;11143000;11
-24,712680;-53,768447;1807.7;0.8;267.9;190721;11144000;12
-24,712682;-53,768856;1811.0;7.0;270.2;190721;11145000;11
-24,712686;-53,768909;1814.0;0.0;270.1;190721;11150000;12
-24,712697;-53,769180;1806.4;14.6;270.3;190721;11151000;11
-24,712684;-53,770084;1797.9;19.4;272.6;190721;11152100;11
-24,712682;-53,770263;1795.9;1.8;269.2;190721;11153100;11
-24,712690;-53,770515;1780.8;7.7;272.2;190721;11154100;11
-24,712677;-53,770793;1773.6;0.9;269.6;190721;11155100;11
-24,712671;-53,770812;1774.6;0.2;269.6;190721;11160100;9
-24,712671;-53,771049;1773.0;1.6;267.6;190721;11161200;11
-24,712667;-53,771076;1779.9;0.0;267.6;190721;11162200;12
-24,712661;-53,771171;1778.9;2.0;272.4;190721;11163200;11
-24,712654;-53,771270;1773.0;5.0;269.8;190721;11164200;11
-24,712652;-53,771400;1771.0;3.9;271.6;190721;11165200;12
-24,712646;-53,771522;1753.9;8.2;271.8;190721;11170300;11
-24,712522;-53,771797;1747.7;10.6;349.6;190721;11171300;11
-24,712316;-53,771888;1752.0;0.1;342.5;190721;11172300;9
-24,712297;-53,771911;1749.7;0.1;337.9;190721;11173300;10
-24,712108;-53,771888;1747.4;10.1;79.1;190721;11174300;11
-24,712118;-53,771537;1765.1;0.0;93.1;190721;11175400;12
-24,712121;-53,771411;1775.9;6.8;89.5;190721;11180400;12
-24,712104;-53,771114;1776.9;1.4;86.0;190721;11181400;12
-24,712108;-53,770980;1781.2;3.6;94.3;190721;11182400;12
-24,712114;-53,770862;1786.4;2.4;84.7;190721;11183400;12
-24,712121;-53,770805;1793.6;0.1;86.0;190721;11184500;12
-24,712131;-53,770790;1799.5;0.0;86.0;190721;11185500;12
-24,712142;-53,770782;1800.9;0.3;86.0;190721;11190500;12
-24,712144;-53,770778;1801.8;0.0;86.0;190721;11191500;12
-24,712150;-53,770771;1804.8;0.1;86.0;190721;11192500;12
-24,712154;-53,770767;1807.4;0.0;86.0;190721;11193600;12
-24,712162;-53,770763;1808.7;0.0;86.0;190721;11194600;12
-24,712165;-53,770744;1808.1;4.5;79.9;190721;11195600;11
