latitude;longitude;altitude;speed;course;date;time;satellites
-24,722200;-53,756546;1843.8;0.0;138.6;250721;300;9
-24,722202;-53,756538;1838.6;0.0;138.6;250721;1300;9
-24,722198;-53,756538;1836.6;0.0;138.6;250721;2300;9
-24,722194;-53,756534;1833.7;0.0;138.6;250721;3300;9
-24,722194;-53,756534;1828.7;0.0;138.6;250721;4400;9
-24,722196;-53,756534;1826.4;0.0;138.6;250721;5400;8
-24,722196;-53,756534;1824.5;0.0;138.6;250721;10400;9
-24,722194;-53,756538;1821.2;0.0;138.6;250721;11400;9
-24,722196;-53,756542;1818.2;0.0;138.6;250721;12400;9
-24,722200;-53,756542;1816.9;0.0;138.6;250721;13500;9
-24,722206;-53,756546;1817.9;0.0;138.6;250721;14500;9
-24,722208;-53,756546;1819.9;0.0;138.6;250721;15500;9
-24,722209;-53,756546;1821.9;0.0;138.6;250721;20500;9
-24,722208;-53,756549;1822.2;0.0;138.6;250721;21500;8
-24,722204;-53,756557;1823.2;0.0;138.6;250721;22500;9
-24,722202;-53,756561;1823.2;0.0;138.6;250721;23600;9
-24,722200;-53,756568;1820.2;0.0;138.6;250721;24600;8
-24,722200;-53,756572;1815.9;0.0;138.6;250721;25600;8
-24,722198;-53,756572;1817.9;0.0;138.6;250721;30600;8
-24,722194;-53,756568;1822.5;0.0;138.6;250721;31600;8
-24,722190;-53,756568;1827.8;0.0;138.6;250721;32600;9
-24,722187;-53,756568;1830.1;0.0;138.6;250721;33700;9
-24,722188;-53,756565;1830.7;0.0;138.6;250721;34700;9
-24,722198;-53,756553;1818.9;0.0;138.6;250721;35700;9
-24,722204;-53,756546;1808.7;0.0;138.6;250721;40700;9
-24,722204;-53,756538;1806.4;0.0;138.6;250721;41700;9
-24,722202;-53,756530;1808.7;0.0;138.6;250721;42700;8
-24,722202;-53,756526;1808.7;0.0;138.6;250721;43800;8
-24,722202;-53,756526;1803.5;0.0;138.6;250721;44800;8
-24,722208;-53,756530;1804.1;0.1;138.6;250721;45800;8
-24,722211;-53,756534;1803.8;0.1;138.6;250721;50800;8
-24,722211;-53,756538;1797.2;0.0;138.6;250721;51800;8
-24,722200;-53,756534;1794.6;0.0;138.6;250721;52800;8
-24,722188;-53,756534;1798.6;0.0;138.6;250721;53900;8
-24,722173;-53,756534;1801.8;0.0;138.6;250721;54900;8
-24,722166;-53,756534;1805.4;0.0;138.6;250721;55900;8
-24,722160;-53,756538;1811.0;0.0;138.6;250721;60900;8
-24,722154;-53,756538;1821.9;0.0;138.6;250721;61900;7
-24,722152;-53,756538;1827.4;0.0;138.6;250721;62900;8
-24,722160;-53,756542;1828.1;0.1;138.6;250721;64000;8
-24,722166;-53,756538;1827.8;0.0;138.6;250721;65000;8
-24,722177;-53,756538;1827.1;0.0;138.6;250721;70000;8
-24,722188;-53,756530;1820.2;0.0;138.6;250721;71000;7
-24,722194;-53,756538;1818.9;0.0;138.6;250721;72000;8
-24,722194;-53,756546;1820.5;0.0;138.6;250721;73000;8
-24,722188;-53,756553;1831.4;0.0;138.6;250721;74100;8
-24,722183;-53,756557;1838.3;0.0;138.6;250721;75100;7
-24,722179;-53,756557;1842.2;0.0;138.6;250721;80100;8
-24,722177;-53,756553;1843.8;0.0;138.6;250721;81100;8
-24,722175;-53,756553;1843.5;0.0;138.6;250721;82100;8
