latitude;longitude;altitude;speed;course;date;time;satellites
-24,722194;-53,756549;1831.0;0.0;150.5;260721;300;8
-24,722198;-53,756542;1832.3;0.0;150.5;260721;1400;9
-24,722200;-53,756538;1833.3;0.0;150.5;260721;2400;8
-24,722208;-53,756530;1836.9;0.0;150.5;260721;3400;8
-24,722217;-53,756530;1841.2;0.1;150.5;260721;4400;8
-24,722219;-53,756530;1844.2;0.0;150.5;260721;5400;8
-24,722223;-53,756534;1835.6;0.0;150.5;260721;10500;7
-24,722223;-53,756530;1825.1;0.0;150.5;260721;11500;8
-24,722211;-53,756530;1823.8;0.0;150.5;260721;12500;8
-24,722196;-53,756534;1824.1;0.0;150.5;260721;13500;8
-24,722179;-53,756530;1828.7;0.0;150.5;260721;14500;8
-24,722175;-53,756530;1835.6;0.0;150.5;260721;15500;8
-24,722167;-53,756530;1839.6;0.0;150.5;260721;20600;8
-24,722160;-53,756526;1839.2;0.0;150.5;260721;21600;8
-24,722171;-53,756523;1838.6;0.0;150.5;260721;22600;7
-24,722185;-53,756519;1841.5;0.0;150.5;260721;23600;8
-24,722198;-53,756515;1852.0;0.1;150.5;260721;24600;8
-24,722213;-53,756519;1855.3;0.0;150.5;260721;25700;7
-24,722221;-53,756526;1855.0;0.0;150.5;260721;30700;7
-24,722225;-53,756530;1850.7;0.0;150.5;260721;31700;8
-24,722223;-53,756534;1851.4;0.0;150.5;260721;32700;8
-24,722221;-53,756538;1853.0;0.0;150.5;260721;33700;7
-24,722225;-53,756534;1852.4;0.0;150.5;260721;34700;8
-24,722229;-53,756538;1851.0;0.0;150.5;260721;35800;8
-24,722225;-53,756542;1856.3;0.0;150.5;260721;40800;8
-24,722215;-53,756542;1861.9;0.0;150.5;260721;41800;8
-24,722204;-53,756538;1870.4;0.0;150.5;260721;42800;8
-24,722204;-53,756538;1874.3;0.0;150.5;260721;43800;7
-24,722206;-53,756538;1873.7;0.0;150.5;260721;44800;8
-24,722209;-53,756538;1870.4;0.0;150.5;260721;45900;8
-24,722217;-53,756534;1869.1;0.0;150.5;260721;50900;8
-24,722219;-53,756534;1866.8;0.0;150.5;260721;51900;7
-24,722215;-53,756538;1863.8;0.0;150.5;260721;52900;7
-24,722211;-53,756542;1864.2;0.0;150.5;260721;53900;7
-24,722211;-53,756549;1862.9;0.0;150.5;260721;55000;8
