latitude;longitude;altitude;speed;course;date;time;satellites
-24,741502;-53,751106;1774.0;11.0;181.3;190721;11075900;9
-24,742025;-53,751117;1775.3;0.2;180.9;190721;11080900;10
-24,742033;-53,751117;1776.2;0.0;180.9;190721;11081900;10
-24,742038;-53,751117;1776.6;0.3;180.9;190721;11082900;10
-24,742307;-53,751125;1773.6;12.4;181.7;190721;11083900;10
-24,742805;-53,751117;1773.3;12.0;176.0;190721;11085000;10
-24,743326;-53,751132;1761.8;15.7;181.8;190721;11090000;10
-24,743858;-53,751140;1756.9;0.0;178.5;190721;11091000;10
-24,743936;-53,751132;1763.1;8.3;179.2;190721;11092000;10
-24,744186;-53,751274;1765.4;8.0;274.7;190721;11093000;10
-24,744192;-53,751380;1764.8;0.2;269.7;190721;11094000;10
-24,744201;-53,751789;1744.8;13.7;270.0;190721;11095100;10
-24,744192;-53,752182;1732.3;9.4;271.1;190721;11100100;11
-24,744178;-53,752784;1713.9;14.4;270.5;190721;11101100;11
-24,744165;-53,753322;1708.3;0.1;269.7;190721;11102100;11
-24,744161;-53,753372;1710.0;5.2;270.2;190721;11103100;10
-24,744153;-53,753780;1700.1;0.1;269.5;190721;11104100;11
-24,744146;-53,754219;1694.6;15.9;264.8;190721;11105200;11
-24,744182;-53,754673;1690.0;2.9;267.7;190721;11110200;11
-24,744159;-53,754772;1690.9;0.0;282.9;190721;11111200;11
-24,744153;-53,754783;1691.6;0.1;282.9;190721;11112200;11
-24,744159;-53,754795;1694.6;0.1;282.9;190721;11113200;11
-24,744165;-53,754798;1697.8;0.0;282.9;190721;11114300;11
-24,744169;-53,754798;1700.1;0.0;282.9;190721;11115300;11
-24,744169;-53,754802;1702.1;0.0;282.9;190721;11120300;12
-24,744169;-53,754802;1703.4;0.0;282.9;190721;11121300;12
-24,744167;-53,754806;1704.7;0.0;282.9;190721;11122300;12
-24,744165;-53,754806;1703.7;0.1;282.9;190721;11123400;12
-24,744165;-53,754806;1700.5;0.0;282.9;190721;11124400;12
-24,744167;-53,754806;1702.4;0.0;282.9;190721;11125400;12
-24,744167;-53,754806;1703.7;0.0;282.9;190721;11130400;12
-24,744161;-53,754806;1701.4;0.0;282.9;190721;11131400;12
-24,744157;-53,754810;1707.0;0.0;282.9;190721;11132400;12
-24,744163;-53,754798;1714.9;0.1;282.9;190721;11133500;12
-24,744159;-53,754802;1715.2;0.0;282.9;190721;11134500;11
-24,744155;-53,754802;1717.8;0.1;282.9;190721;11135500;11
-24,744150;-53,754802;1718.5;0.1;282.9;190721;11140500;12
-24,744142;-53,754806;1719.8;0.0;282.9;190721;11141500;12
-24,744136;-53,754810;1720.5;0.1;282.9;190721;11142600;12
-24,744134;-53,754810;1718.8;0.0;282.9;190721;11143600;12
-24,744138;-53,754802;1722.4;0.3;282.9;190721;11144600;12
-24,744140;-53,754798;1719.5;0.1;282.9;190721;11145600;12
-24,744142;-53,754806;1722.1;0.0;282.9;190721;11150600;12
-24,744132;-53,754848;1717.2;4.5;289.1;190721;11151600;12
-24,744045;-53,755271;1717.8;9.1;314.4;190721;11152700;12
-24,743547;-53,755275;1721.8;15.9;359.8;190721;11153700;11
-24,742799;-53,755275;1747.7;17.4;1.2;190721;11154700;12
-24,742607;-53,754951;1751.3;6.2;88.2;190721;11155700;12
-24,742607;-53,754901;1752.0;4.7;89.7;190721;11160700;12
-24,742605;-53,754631;1754.3;0.2;88.0;190721;11161800;12
-24,742603;-53,754627;1762.1;0.1;88.0;190721;11162800;12
-24,742603;-53,754623;1767.1;0.0;88.0;190721;11163800;12
-24,742597;-53,754619;1769.7;0.0;88.0;190721;11164800;12
-24,742597;-53,754611;1774.0;0.1;88.0;190721;11165800;12
-24,742597;-53,754611;1777.6;0.1;88.0;190721;11170900;12
-24,742603;-53,754615;1782.5;0.1;88.0;190721;11171900;12
-24,742607;-53,754486;1775.9;8.8;91.0;190721;11172900;12
-24,742612;-53,753814;1771.3;18.8;90.4;190721;11173900;12
-24,742620;-53,753322;1773.6;0.1;94.5;190721;11174900;12
-24,742620;-53,753326;1776.6;0.2;94.5;190721;11175900;12
-24,742685;-53,753051;1777.9;8.8;153.2;190721;11181000;12
-24,743190;-53,753063;1766.7;14.0;179.1;190721;11182000;11
-24,743682;-53,753074;1758.2;10.7;181.0;190721;11183000;12
-24,743864;-53,753086;1754.9;0.1;181.0;190721;11184000;9
-24,743974;-53,753089;1757.9;7.9;179.9;190721;11185000;12
-24,744167;-53,753322;1741.8;12.8;275.5;190721;11190100;12
-24,744117;-53,753822;1728.3;4.6;300.4;190721;11191100;11
-24,743682;-53,753837;1733.6;17.5;2.5;190721;11192100;11
-24,742864;-53,753818;1750.7;20.8;359.3;190721;11193100;11
-24,742534;-53,753822;1754.3;7.5;359.0;190721;11194100;12
-24,741981;-53,753810;1750.7;13.3;1.7;190721;11195200;11
-24,741855;-53,753807;1764.8;0.0;1.1;190721;11200200;11
-24,741847;-53,753814;1765.7;0.4;1.1;190721;11201200;11
-24,741846;-53,753810;1761.5;0.0;1.1;190721;11202200;11
-24,741838;-53,753807;1762.1;0.0;1.1;190721;11203200;11
-24,741832;-53,753803;1765.4;0.0;1.1;190721;11204300;11
-24,741830;-53,753799;1766.1;0.0;1.1;190721;11205300;11
-24,741827;-53,753784;1768.4;0.0;1.1;190721;11210300;11
-24,741825;-53,753768;1770.0;0.1;1.1;190721;11211300;10
-24,741935;-53,753772;1768.4;3.7;179.4;190721;11212300;10
-24,742076;-53,753772;1777.6;3.6;185.8;190721;11213300;10
-24,742330;-53,753768;1787.4;7.0;182.5;190721;11214400;10
-24,742477;-53,753791;1775.9;3.5;182.5;190721;11215400;11
-24,742580;-53,753833;1771.3;5.5;91.8;190721;11220400;11
-24,742612;-53,753334;1774.0;14.0;96.6;190721;11221400;11
-24,742549;-53,753021;1770.3;7.0;17.3;190721;11222400;11
-24,742004;-53,753002;1777.2;17.2;359.7;190721;11223500;9
-24,741762;-53,752986;1786.7;0.1;1.5;190721;11224500;9
-24,741641;-53,752990;1795.3;7.8;359.7;190721;11225500;10
-24,741157;-53,753009;1786.4;14.1;1.8;190721;11230500;10
-24,740566;-53,752994;1793.6;18.0;359.6;190721;11231500;10
-24,740135;-53,752971;1809.1;1.2;358.1;190721;11232500;10
-24,740024;-53,753295;1812.7;13.8;271.5;190721;11233600;11
-24,740036;-53,753768;1815.6;6.1;231.7;190721;11234600;11
-24,740472;-53,753795;1807.7;5.4;182.2;190721;11235600;11
-24,740488;-53,753807;1808.1;0.1;182.6;190721;11240600;10
-24,740583;-53,753974;1803.8;8.7;276.6;190721;11241600;11
-24,740577;-53,754119;1798.9;0.0;269.0;190721;11242600;11
-24,740571;-53,754161;1794.6;3.9;268.3;190721;11243700;11
-24,740573;-53,754287;1790.4;5.7;269.6;190721;11244700;11
-24,740570;-53,754497;1798.2;0.1;270.5;190721;11245700;10
-24,740577;-53,754508;1802.2;0.1;270.5;190721;11250700;10
-24,740571;-53,754699;1801.2;7.3;269.9;190721;11251700;10
-24,740570;-53,755123;1809.7;8.7;272.8;190721;11252800;10
-24,740242;-53,755241;1819.9;13.5;3.2;190721;11253800;10
-24,740036;-53,754955;1815.6;12.2;99.2;190721;11254800;10
-24,740056;-53,754768;1809.4;8.3;93.1;190721;11255800;10
-24,739831;-53,754543;1803.8;11.9;359.3;190721;11260800;10
-24,739362;-53,754535;1814.3;0.4;359.1;190721;11261900;10
-24,739347;-53,754516;1818.6;0.0;359.1;190721;11262900;10
-24,739337;-53,754516;1828.1;0.1;359.1;190721;11263900;9
-24,739334;-53,754508;1830.7;0.7;359.1;190721;11264900;10
-24,739351;-53,754505;1841.9;0.0;172.8;190721;11265900;10
-24,739379;-53,754505;1845.5;3.0;175.8;190721;11271000;10
-24,739564;-53,754501;1853.0;5.9;177.0;190721;11272000;10
-24,739847;-53,754486;1843.8;5.9;173.7;190721;11273000;10
-24,739934;-53,754497;1835.3;3.8;189.7;190721;11274000;10
-24,739995;-53,754405;1832.0;8.9;101.3;190721;11275000;10
-24,740036;-53,753894;1822.5;8.1;97.3;190721;11280000;10
-24,739822;-53,753807;1814.0;8.4;359.9;190721;11281100;10
-24,739610;-53,753787;1825.5;0.1;357.7;190721;11282100;10
-24,739608;-53,753787;1825.5;0.1;357.7;190721;11283100;10
-24,739612;-53,753780;1829.7;1.9;231.4;190721;11284100;10
-24,739782;-53,753757;1834.0;4.9;175.8;190721;11285100;10
-24,739965;-53,753761;1815.6;3.5;194.2;190721;11290200;9
-24,739986;-53,753684;1823.8;8.9;90.8;190721;11291200;10
-24,740037;-53,753124;1817.6;12.9;93.2;190721;11292200;10
-24,739971;-53,752964;1807.4;9.1;24.5;190721;11293200;10
-24,739532;-53,752967;1811.4;10.9;359.2;190721;11294200;10
-24,739374;-53,752960;1813.3;7.0;359.0;190721;11295300;10
-24,739006;-53,753005;1818.9;6.1;346.8;190721;11300300;10
-24,738449;-53,753009;1820.9;18.0;0.5;190721;11301300;10
-24,737913;-53,752967;1813.3;12.6;8.5;190721;11302300;9
-24,737703;-53,752937;1824.1;6.4;358.8;190721;11303300;10
-24,737556;-53,752922;1832.7;7.4;2.1;190721;11304300;10
-24,737213;-53,753150;1844.2;12.8;274.4;190721;11305400;10
-24,737201;-53,753608;1851.0;0.7;270.1;190721;11310400;10
-24,737197;-53,753578;1838.6;2.3;86.0;190721;11311400;10
-24,737195;-53,753540;1837.3;0.1;88.9;190721;11312400;10
-24,737195;-53,753540;1831.7;0.0;88.9;190721;11313400;10
-24,737197;-53,753536;1824.5;0.0;88.9;190721;11314500;10
-24,737203;-53,753532;1820.9;0.0;88.9;190721;11315500;10
-24,737209;-53,753540;1824.8;0.0;88.9;190721;11320500;10
-24,737211;-53,753540;1828.4;0.0;88.9;190721;11321500;10
-24,737209;-53,753540;1824.8;0.0;88.9;190721;11322500;10
-24,737211;-53,753536;1818.9;0.0;88.9;190721;11323600;10
-24,737215;-53,753570;1820.2;5.5;265.2;190721;11324600;10
-24,737203;-53,753971;1839.6;9.6;272.0;190721;11325600;10
-24,737199;-53,754337;1845.5;9.3;266.0;190721;11330600;10
-24,737186;-53,754627;1851.0;0.0;272.5;190721;11331600;10
-24,737180;-53,754638;1852.4;0.1;272.5;190721;11332700;10
-24,737180;-53,754901;1850.4;8.6;271.7;190721;11333700;10
-24,737169;-53,755012;1858.9;2.2;273.1;190721;11334700;10
-24,737117;-53,755218;1859.6;4.6;322.5;190721;11335700;10
-24,736761;-53,755203;1864.2;8.9;358.2;190721;11340700;10
-24,736692;-53,755195;1869.1;0.1;358.7;190721;11341700;10
-24,736408;-53,755191;1870.4;10.5;358.6;190721;11342800;10
-24,735897;-53,755187;1874.7;14.5;359.1;190721;11343800;10
-24,735275;-53,755180;1866.1;14.7;359.0;190721;11344800;10
-24,734895;-53,755146;1868.4;0.1;5.7;190721;11345800;10
-24,734842;-53,754936;1871.7;11.9;81.5;190721;11350800;9
-24,734783;-53,754207;1858.3;13.4;86.5;190721;11351900;9
-24,735038;-53,754051;1856.3;11.2;177.8;190721;11352900;10
-24,735435;-53,754047;1848.8;10.3;182.6;190721;11353900;10
-24,735887;-53,754058;1852.0;11.5;180.6;190721;11354900;10
-24,736444;-53,754055;1838.6;1.1;173.1;190721;11355900;10
-24,736480;-53,754074;1843.5;4.5;181.6;190721;11361000;10
-24,736877;-53,754066;1838.6;11.5;178.3;190721;11362000;10
-24,737052;-53,754074;1832.3;0.0;179.5;190721;11363000;10
-24,737056;-53,754089;1842.8;0.0;179.5;190721;11364000;10
-24,737064;-53,754104;1853.3;0.0;179.5;190721;11365000;10
-24,737071;-53,754104;1863.2;0.0;179.5;190721;11370100;10
-24,737081;-53,754108;1867.1;0.2;179.5;190721;11371100;10
-24,737094;-53,754108;1873.0;0.1;179.5;190721;11372100;10
-24,737096;-53,754112;1878.0;0.1;179.5;190721;11373100;10
-24,737108;-53,754108;1881.6;0.0;179.5;190721;11374100;10
-24,737129;-53,754112;1880.2;0.1;179.5;190721;11375200;10
-24,737171;-53,754119;1882.2;4.3;181.2;190721;11380200;10
-24,737224;-53,753734;1899.3;14.7;89.3;190721;11381200;10
-24,737216;-53,753013;1875.0;6.8;77.2;190721;11382200;10
-24,736963;-53,752922;1856.0;12.6;0.8;190721;11383200;10
-24,736400;-53,752914;1851.7;15.0;1.1;190721;11384200;10
-24,736286;-53,752910;1852.0;0.1;359.9;190721;11385300;10
-24,736270;-53,752906;1853.0;0.0;359.8;190721;11390300;9
-24,736274;-53,752910;1852.0;0.1;359.8;190721;11391300;10
-24,736148;-53,752902;1851.4;8.6;359.0;190721;11392300;10
-24,736083;-53,752906;1841.5;1.7;354.2;190721;11393300;10
-24,735683;-53,752918;1838.6;13.5;0.1;190721;11394400;10
-24,735300;-53,752899;1839.6;0.0;357.8;190721;11395400;10
-24,735122;-53,752887;1841.2;10.3;358.8;190721;11400400;10
-24,734617;-53,752876;1833.0;6.1;9.6;190721;11401400;10
-24,734600;-53,752876;1830.7;0.1;11.1;190721;11402400;10
-24,734539;-53,752643;1827.1;10.7;83.6;190721;11403400;10
-24,734485;-53,752128;1827.8;2.1;93.1;190721;11404500;10
-24,734481;-53,752128;1856.3;0.2;90.3;190721;11405500;10
-24,734483;-53,752120;1869.4;0.0;90.3;190721;11410500;10
-24,734481;-53,752117;1874.7;0.1;90.3;190721;11411500;10
-24,734477;-53,752098;1878.9;2.7;90.7;190721;11412500;10
-24,734630;-53,752002;1865.8;8.9;179.6;190721;11413600;10
-24,735067;-53,752010;1856.0;3.9;180.3;190721;11414600;10
-24,735197;-53,752010;1841.9;8.9;182.5;190721;11415600;10
-24,735420;-53,752010;1836.3;2.0;179.6;190721;11420600;10
-24,735847;-53,751995;1827.4;8.8;174.6;190721;11421600;10
-24,735910;-53,752002;1827.1;0.5;179.2;190721;11422600;10
-24,736240;-53,752017;1827.8;11.5;183.1;190721;11423700;10
-24,736358;-53,752025;1820.2;0.1;182.2;190721;11424700;9
-24,736423;-53,752025;1813.3;3.7;182.6;190721;11425700;10
-24,736463;-53,752029;1815.6;0.1;182.8;190721;11430700;10
-24,736467;-53,752029;1815.9;0.0;182.8;190721;11431700;10
-24,736473;-53,752025;1812.0;0.0;182.8;190721;11432800;10
-24,736480;-53,752021;1808.7;0.0;182.8;190721;11433800;10
-24,736480;-53,752021;1804.1;0.0;182.8;190721;11434800;10
-24,736476;-53,752017;1799.9;0.0;182.8;190721;11435800;10
-24,736474;-53,752017;1798.9;0.0;182.8;190721;11440800;10
-24,736469;-53,752017;1794.9;0.1;182.8;190721;11441900;10
-24,736471;-53,752021;1796.6;0.1;182.8;190721;11442900;10
-24,736474;-53,752021;1800.5;0.0;182.8;190721;11443900;10
-24,736478;-53,752025;1804.1;0.1;182.8;190721;11444900;10
-24,736652;-53,752029;1805.4;7.3;178.6;190721;11445900;10
-24,736873;-53,752029;1813.0;0.0;179.4;190721;11450900;10
-24,736873;-53,752033;1814.0;0.0;179.4;190721;11452000;10
-24,736873;-53,752040;1810.4;0.0;179.4;190721;11453000;10
-24,736877;-53,752044;1804.8;0.0;179.4;190721;11454000;10
-24,736877;-53,752044;1804.1;0.1;179.4;190721;11455000;10
-24,736879;-53,752040;1804.8;0.0;179.4;190721;11460000;10
-24,736888;-53,752044;1801.8;0.0;179.4;190721;11461000;10
-24,736881;-53,752037;1805.1;0.0;179.4;190721;11462100;10
-24,736885;-53,752029;1801.8;0.0;179.4;190721;11463100;10
-24,736894;-53,752029;1794.0;0.0;179.4;190721;11464100;10
-24,736936;-53,752025;1792.3;6.5;177.0;190721;11465100;10
-24,737350;-53,752021;1797.2;13.7;179.5;190721;11470100;10
-24,737915;-53,752037;1807.1;3.5;182.4;190721;11471200;10
-24,737941;-53,752040;1808.1;0.0;180.4;190721;11472200;10
-24,737949;-53,752044;1813.0;0.7;180.8;190721;11473200;10
-24,738265;-53,752044;1808.7;10.6;177.9;190721;11474200;10
-24,738832;-53,752059;1804.1;14.3;183.6;190721;11475200;10
-24,739225;-53,752071;1796.6;0.0;182.4;190721;11480200;10
-24,739299;-53,752052;1810.0;6.1;178.9;190721;11481300;10
-24,739807;-53,752071;1805.4;16.2;182.4;190721;11482300;10
-24,740442;-53,752086;1798.9;0.1;180.7;190721;11483300;10
-24,740457;-53,752090;1790.7;0.0;180.7;190721;11484300;10
-24,740568;-53,752090;1787.4;4.7;181.4;190721;11485300;10
-24,740673;-53,752098;1789.7;2.2;185.3;190721;11490400;10
-24,740684;-53,752094;1795.3;0.0;184.4;190721;11491400;10
-24,740682;-53,752090;1799.5;0.1;184.4;190721;11492400;10
-24,740680;-53,752086;1797.6;0.0;184.4;190721;11493400;10
-24,740678;-53,752079;1793.3;0.0;184.4;190721;11494400;10
-24,740682;-53,752075;1789.4;0.0;184.4;190721;11495500;9
-24,740682;-53,752075;1792.3;0.0;184.4;190721;11500500;10
-24,740682;-53,752079;1795.9;0.0;184.4;190721;11501500;10
-24,740682;-53,752082;1798.2;0.1;184.4;190721;11502500;10
-24,740680;-53,752086;1798.6;0.1;184.4;190721;11503500;10
-24,740869;-53,752098;1799.2;9.9;182.3;190721;11504500;10
-24,740980;-53,752098;1802.2;0.0;178.9;190721;11505600;10
-24,741064;-53,752094;1803.5;9.0;176.9;190721;11510600;10
-24,741525;-53,752086;1794.9;12.3;181.6;190721;11511600;10
-24,741928;-53,752098;1795.9;9.7;181.5;190721;11512600;10
-24,742017;-53,752098;1785.1;0.0;182.3;190721;11513600;10
-24,742223;-53,752094;1776.9;10.2;179.5;190721;11514700;10
-24,742658;-53,752113;1768.7;10.9;181.1;190721;11515700;10
-24,743213;-53,752124;1769.0;12.5;177.6;190721;11520700;10
-24,743686;-53,752120;1767.7;14.8;178.8;190721;11521700;10
-24,744022;-53,752136;1759.5;0.0;176.3;190721;11522700;10
-24,744022;-53,752136;1756.2;0.1;176.3;190721;11523800;10
-24,744024;-53,752136;1758.9;0.0;176.3;190721;11524800;10
-24,744028;-53,752136;1761.2;0.0;176.3;190721;11525800;10
-24,744037;-53,752140;1766.7;0.1;176.5;190721;11530800;10
-24,744184;-53,751956;1765.1;11.9;96.3;190721;11531800;9
-24,744197;-53,751571;1770.0;0.0;94.5;190721;11532800;9
-24,744199;-53,751571;1777.6;0.1;94.5;190721;11533900;8
-24,744201;-53,751571;1785.1;0.0;94.5;190721;11534900;9
-24,744201;-53,751560;1782.5;0.0;95.3;190721;11535900;10
-24,744201;-53,751548;1775.9;0.1;95.3;190721;11540900;10
-24,744211;-53,751430;1773.6;8.7;92.0;190721;11541900;9
-24,744043;-53,751106;1774.9;13.6;0.9;190721;11542900;10
-24,743415;-53,751140;1769.4;11.1;324.6;190721;11544000;10
-24,743391;-53,751819;1767.4;19.1;270.4;190721;11545000;10
-24,743381;-53,752204;1765.7;8.0;273.0;190721;11550000;9
-24,743413;-53,752471;1757.5;5.1;258.7;190721;11551000;10
-24,743408;-53,752540;1754.3;0.0;273.1;190721;11552000;10
-24,743381;-53,752944;1757.2;8.1;277.5;190721;11553100;10
-24,743135;-53,753021;1756.9;12.5;358.9;190721;11554100;10
-24,742624;-53,752960;1768.0;7.7;48.3;190721;11555100;10
-24,742635;-53,752346;1780.2;16.9;93.0;190721;11560100;10
-24,742633;-53,752189;1776.2;0.1;88.0;190721;11561100;10
-24,742639;-53,752155;1776.6;0.4;87.4;190721;11562100;10
-24,742637;-53,751705;1776.6;16.2;90.7;190721;11563200;10
-24,742652;-53,751136;1775.6;3.7;91.1;190721;11564200;10
-24,742662;-53,750671;1774.0;2.3;91.7;190721;11565200;10
-24,742670;-53,750556;1773.6;7.7;86.8;190721;11570200;10
-24,742668;-53,750373;1770.7;4.0;90.6;190721;11571200;9
-24,742670;-53,749927;1764.8;12.6;88.3;190721;11572200;9
-24,742662;-53,749229;1762.8;21.1;89.7;190721;11573300;9
-24,742660;-53,748783;1753.6;0.0;89.4;190721;11574300;9
-24,742652;-53,748771;1751.3;4.4;87.8;190721;11575300;9
-24,742649;-53,748409;1751.3;0.2;88.9;190721;11580300;9
-24,742654;-53,748397;1754.9;0.5;88.9;190721;11581300;9
-24,742662;-53,747795;1747.0;21.2;91.9;190721;11582300;9
-24,742687;-53,747409;1739.2;0.1;90.1;190721;11583300;9
-24,742694;-53,747409;1739.5;0.0;90.1;190721;11584400;9
-24,742700;-53,747310;1740.5;4.7;91.4;190721;11585400;9
-24,742696;-53,746688;1726.4;22.8;92.8;190721;11590400;9
-24,742753;-53,745971;1704.1;9.2;139.8;190721;11591400;9
-24,743110;-53,745994;1715.6;0.1;178.6;190721;11592400;9
-24,743125;-53,745983;1723.8;0.1;178.6;190721;11593500;8
-24,743200;-53,745971;1724.4;6.8;175.3;190721;11594500;9
-24,743476;-53,745964;1726.0;0.8;178.3;190721;11595500;9
-24,743574;-53,745964;1731.6;0.1;179.6;190721;12000500;9
-24,743581;-53,745964;1730.0;0.1;179.6;190721;12001500;9
-24,743583;-53,745967;1723.8;0.0;179.6;190721;12002500;9
